Cross-Validation Fold,Trial Number,Score,Feature Dimensions,Number of Heads,Head Dimensions,Dropout Rate,Activation Function,Normalization Type,ArcFace Scaling Factor,ArcFace Angular Margin Penalty,Lambda Center,Optimizer,Learning Rate,Weight Decay,Momentum,Optimizer Center,Learning Rate Center,Weight Decay Center,Momentum Center,Scheduler,Scheduler T0,Scheduler Eta Min,Scheduler Step Size,Scheduler Gamma,Scheduler Center,Scheduler Center T0,Scheduler Center Eta Min,Scheduler Center Step Size,Scheduler Center Gamma,State
Fold 3,47,0.9380893134702561,384,1,128,0.25977612291694185,leaky_relu,none,59,0.36122921507209504,0.0955023175024214,AdamW,1.2677130877059542e-05,0.0003265881262917911,,AdamW,0.0007805329478499759,0.0005678052121606793,,steplr,,,16.0,0.3327441871702292,steplr,,,11.0,0.41045877980821255,PRUNED
Fold 3,48,0.9777064786036314,256,2,128,0.4163746103843319,leaky_relu,none,57,0.35194411373547424,0.004613474776675029,AdamW,2.748795881325625e-05,7.675847758531765e-05,,SGD,0.000449259780498319,0.0007132281539791111,0.8349888517452796,cosine,3.0,9.938056312596883e-05,,,cosine,7.0,2.150182065746193e-05,,,COMPLETE
Fold 3,49,0.6140973925329859,256,2,128,0.41486577207958236,leaky_relu,none,54,0.35112296627688133,0.02996046494618079,SGD,2.4638943386396163e-05,7.809776607101899e-05,0.862686457055573,SGD,0.00042927942985800663,0.00019937913447663213,0.8426402418852934,cosine,3.0,9.208317405427713e-05,,,cosine,7.0,2.3254601042183347e-05,,,PRUNED
Fold 3,50,0.9700301490764649,256,2,128,0.3348937366366,leaky_relu,none,57,0.33993441824313997,0.0019700407822903845,AdamW,0.0009935626382370389,4.329135593635614e-05,,SGD,0.0005793438588904029,0.0006723614838453923,0.8206787257477671,cosine,4.0,9.73636199750102e-05,,,cosine,9.0,2.3292821907478603e-05,,,PRUNED
Fold 3,51,0.9691912679478878,256,2,128,0.0965932249540285,leaky_relu,none,60,0.36875829446931935,0.01095594727960101,AdamW,2.9094362580289804e-05,0.00010997305951295461,,SGD,0.0007640628050799048,0.0007710994250932912,0.8558281682468546,cosine,3.0,9.97749412086999e-05,,,cosine,6.0,8.49919312009135e-06,,,PRUNED
Fold 3,52,0.9752835315861974,256,2,128,0.48453298322891625,leaky_relu,none,63,0.30177360743742715,0.007944270344401507,AdamW,2.0135654546728826e-05,0.00016607602404908325,,SGD,0.00037060954337901034,0.0003220627827377905,0.8964743286524378,cosine,3.0,9.558852034268182e-05,,,cosine,8.0,3.542523250487063e-05,,,COMPLETE
Fold 3,53,0.9773480909762006,512,1,128,0.4380948382324673,leaky_relu,none,57,0.3841951665929044,0.02729748203862315,AdamW,4.23166195018466e-05,2.7061215844362973e-05,,SGD,0.000489329117314663,0.0009816400908118144,0.8208205008888123,cosine,6.0,8.872692045128658e-05,,,steplr,,,14.0,0.2595646553530995,COMPLETE
Fold 3,54,0.9773351307067082,256,2,128,0.3858398007976602,leaky_relu,none,61,0.38693234375854485,0.024915073366649793,AdamW,7.498594715818835e-05,2.811866639078646e-05,,SGD,0.0004698839865680352,0.00048248849264361296,0.8212745364724788,cosine,6.0,8.808965405363607e-05,,,steplr,,,14.0,0.2756784849396839,COMPLETE
Fold 3,55,0.9783248360247426,512,1,128,0.44859416575538136,leaky_relu,none,57,0.3980310558356015,0.019567610481968062,AdamW,4.1074697024055756e-05,5.032360872205274e-05,,SGD,0.00018591781500601462,8.214049763851734e-05,0.823511819804896,cosine,6.0,7.914740394063353e-05,,,cosine,7.0,2.7764283807033878e-05,,,COMPLETE
Fold 3,56,0.9743108471652477,128,2,256,0.41914043466154455,leaky_relu,batch,53,0.3960802781300117,0.006568712315582325,AdamW,2.96840478295272e-05,4.605057986757455e-05,,SGD,0.00019948910725454722,9.955475986474436e-05,0.8605392254397064,cosine,7.0,7.990000789911402e-05,,,cosine,7.0,2.9961950760469187e-05,,,PRUNED
Fold 3,57,0.968969854821353,512,1,128,0.4493844018883225,leaky_relu,none,55,0.3995226299607106,0.020335640811583216,AdamW,4.875908002063426e-05,7.031393625696732e-05,,SGD,0.00034700336140103646,7.170618468764775e-05,0.8501218033486744,steplr,,,9.0,0.28207230501161096,cosine,6.0,1.324616932772686e-05,,,PRUNED
Fold 3,58,0.9781564153571427,512,3,512,0.35834113607564566,leaky_relu,none,59,0.35845951059119074,0.015764726838940896,AdamW,3.808227775206221e-05,0.0002747366083251045,,SGD,6.5933936956322e-05,0.00013125860574743941,0.8286125198299691,cosine,5.0,2.40916773372658e-05,,,cosine,7.0,2.7216384428656563e-05,,,COMPLETE
Fold 3,59,0.975074111317675,512,3,512,0.49955500383215645,leaky_relu,none,63,0.35718602030519775,0.01799104704684343,AdamW,3.615369558575203e-05,0.0002840585139343229,,SGD,6.117363386435397e-05,0.00012904919431923256,0.8298998104607243,cosine,5.0,8.12063357051796e-06,,,cosine,7.0,2.467533807643271e-05,,,COMPLETE
Fold 3,60,0.9675694274090056,512,3,512,0.29171815725015354,leaky_relu,layer,43,0.372056956869564,0.015467193563246023,AdamW,2.5691785981191798e-05,0.0004959413657177551,,SGD,5.7454563352109884e-05,8.87990427957939e-05,0.8104361603591062,cosine,4.0,2.0000115422689508e-05,,,cosine,6.0,1.6330096952206267e-05,,,PRUNED
Fold 3,61,0.973480418233073,512,3,512,0.40335257872865155,leaky_relu,none,60,0.3440662061409469,0.035803983101535444,AdamW,4.205838932333735e-05,0.00019234378208502916,,SGD,4.793028848500638e-05,2.567779938478398e-05,0.8278427705459825,cosine,5.0,3.646527692125831e-05,,,cosine,8.0,2.930365493577388e-05,,,COMPLETE
Fold 3,62,0.9756027386841042,512,2,512,0.3635074024935355,leaky_relu,none,59,0.4191878729166907,0.0049924753436715995,AdamW,3.14315805258213e-05,5.604043726127852e-05,,SGD,7.708161417368346e-05,0.0001609709924796127,0.8107642963470194,cosine,6.0,7.336851176302613e-05,,,cosine,7.0,4.5959617189704595e-05,,,PRUNED
Fold 3,63,0.9714958561906245,128,2,512,0.4478993580456131,leaky_relu,none,61,0.36426157197225995,0.012120285901470637,AdamW,5.497008949992602e-05,0.00037931564802119337,,SGD,4.38088265924218e-05,4.352022399586428e-05,0.8475416574975464,cosine,5.0,1.863158902177663e-05,,,cosine,5.0,3.119353579747339e-05,,,COMPLETE
Fold 3,64,0.9742283105344833,512,3,128,0.3848783214093786,selu,none,58,0.3561245929571979,0.01124695738017815,AdamW,2.30931666853429e-05,0.0001365994523999711,,SGD,0.00011274569994446711,7.627792836348967e-05,0.8616392997577825,cosine,4.0,8.311554454799894e-05,,,cosine,3.0,8.725972894943198e-06,,,PRUNED
Fold 3,65,0.9778832872508261,512,1,128,0.32091235928878026,gelu,none,55,0.3287337465341001,0.04914872912285803,AdamW,1.8713020814895765e-05,0.0001030223127053661,,AdamW,2.2865374478484682e-05,0.00028808399495758915,,cosine,5.0,3.481888967242773e-05,,,cosine,6.0,1.9967501972852574e-05,,,COMPLETE
Fold 3,66,0.977620396346596,512,1,128,0.31953866273242015,gelu,none,51,0.32519957370563685,0.04791407688031186,AdamW,1.878633513677369e-05,0.0001034946284924588,,SGD,2.2587466728635458e-05,0.0002823835215750867,0.8144161510910438,cosine,5.0,3.494148448951567e-05,,,cosine,6.0,2.3451974665609648e-05,,,COMPLETE
Fold 3,67,0.976196618525031,512,1,128,0.2186980156802942,gelu,none,55,0.33045920640683524,0.054845219183817115,AdamW,1.770791378760066e-05,0.0002530438933600472,,AdamW,3.6277673181757996e-05,0.0003939324424182899,,cosine,5.0,2.7112487681195178e-05,,,cosine,7.0,1.766526953053396e-05,,,COMPLETE
Fold 3,68,0.9757987685750257,512,1,128,0.1594664737160373,gelu,none,49,0.3745099448700151,0.01440873962422111,AdamW,2.1648862391244235e-05,0.00017921003332031888,,AdamW,2.3799264025055888e-05,0.00015727270077191028,,cosine,4.0,2.6573455122805845e-05,,,cosine,6.0,3.915986210796515e-05,,,PRUNED
Fold 3,69,0.956546796384002,512,1,512,0.3372990341156517,gelu,none,56,0.31927584156162236,0.0007478486473284792,SGD,2.659485451017809e-05,0.0006438550386422678,0.8269672908545952,AdamW,0.00015438115565640133,0.00019340373319931453,,cosine,6.0,4.060820778017057e-05,,,cosine,7.0,1.2903119245492087e-05,,,PRUNED
Fold 3,70,0.9692883950014646,512,1,128,0.35127784264909506,leaky_relu,batch,52,0.3425472566826519,0.03262256560492991,AdamW,1.2857824126312702e-05,0.00012491625236596876,,SGD,1.0219657154678076e-05,0.00012726576692784794,0.8337451957474911,cosine,3.0,2.1927371923502872e-05,,,cosine,4.0,3.394454080204177e-05,,,PRUNED
Fold 3,71,0.973784798878941,512,1,128,0.2853351331333529,gelu,none,54,0.3265042400441238,0.050514379481234654,AdamW,1.7820113885509515e-05,9.85696045723178e-05,,SGD,2.178905007451203e-05,0.0002828724952487811,0.8127921017536583,cosine,5.0,3.253272038036508e-05,,,cosine,5.0,2.5055300524954833e-05,,,PRUNED
Fold 3,72,0.9751849801277928,512,1,128,0.3197047352026447,gelu,none,52,0.32043116400526545,0.022785291016201303,AdamW,3.745867893916515e-05,9.56890925060462e-05,,SGD,1.2265228773423879e-05,0.00023990835539717192,0.8395188468051079,cosine,6.0,4.445483869923012e-05,,,cosine,6.0,2.197903594230416e-05,,,COMPLETE
Fold 3,73,0.9742672536122825,512,1,128,0.2645218346160129,gelu,none,57,0.3358067698510561,0.046145211686121186,AdamW,1.169378858697663e-05,0.00021615491845501203,,SGD,2.5978443130270604e-05,0.00036192197583341724,0.8242969591422734,cosine,5.0,3.4044613775400657e-05,,,cosine,6.0,1.934748752737395e-05,,,COMPLETE
Fold 3,74,0.9755536156131034,512,1,128,0.32549570831011165,gelu,none,50,0.3527139329547201,0.06135426222810883,AdamW,2.8612348299886755e-05,7.343390794283965e-05,,SGD,1.6917915121826266e-05,0.0005347179813480579,0.8126210011539033,cosine,4.0,3.116629813746553e-05,,,cosine,7.0,3.004236433260847e-05,,,COMPLETE
Fold 3,75,0.9704479541401522,384,1,256,0.30617709973584145,gelu,none,46,0.3811435086324243,0.042787603319799555,AdamW,0.0005727202722282094,4.886859425200304e-05,,AdamW,1.9832283785343727e-05,0.0006378996618872166,,cosine,5.0,1.1551761398438827e-05,,,cosine,6.0,4.168161670090033e-06,,,PRUNED
Fold 3,76,0.9733502483077152,512,1,128,0.3676915352052924,selu,none,59,0.39500663411155096,0.05866522966685526,AdamW,2.1042726628350333e-05,0.00014609977546010733,,SGD,2.809955102193775e-05,0.00025673063055770787,0.8059710272879332,cosine,5.0,9.577058773098684e-05,,,cosine,8.0,4.0898340047189436e-05,,,PRUNED
Fold 3,77,0.9453624840770852,512,1,128,0.3484204899288002,leaky_relu,layer,58,0.3100872257460389,0.07026837672039289,AdamW,1.4349012835323625e-05,0.00011254753246860726,,AdamW,3.6337931605246215e-05,0.00043743396051622047,,steplr,,,16.0,0.5262063084457896,cosine,5.0,2.65313182905235e-05,,,PRUNED
Fold 3,78,0.9764416368531673,256,1,128,0.39597403101928635,gelu,none,63,0.3698732421456756,0.03447393366477531,AdamW,3.429677898136625e-05,0.000310172908907925,,SGD,1.4639900363098717e-05,0.0007900590777476974,0.8174714171756449,cosine,4.0,2.423300092790695e-05,,,cosine,10.0,1.376933653507599e-05,,,COMPLETE
Fold 3,79,0.9762431017894556,512,1,128,0.2434859361889159,leaky_relu,none,61,0.36037266871948487,0.06526142340345258,AdamW,4.599827524805167e-05,3.5087149816532936e-05,,AdamW,0.00020680953771147573,0.00033877049235038297,,cosine,7.0,1.5421771096905512e-05,,,cosine,9.0,2.0882180637680623e-05,,,COMPLETE
Fold 3,80,0.9658455647961446,512,1,128,0.42458306564140336,gelu,none,55,0.4066010704868676,0.05249136871636427,SGD,1.7033621239970536e-05,0.0004097826217749881,0.895600818685975,AdamW,0.0006144398578270246,8.36488398897303e-05,,cosine,6.0,5.783764467967266e-05,,,cosine,8.0,3.381152693036547e-05,,,PRUNED
Fold 3,81,0.9754355087075582,128,2,128,0.411634131031478,relu,none,62,0.41375623389822297,0.09640341293803772,AdamW,3.2377048114071557e-05,6.895949328735873e-05,,AdamW,9.543724474298346e-05,3.07298303576272e-05,,cosine,10.0,4.2522274290828356e-05,,,steplr,,,9.0,0.8371800608119568,PRUNED
Fold 3,82,0.9745503802295501,128,2,128,0.4636963048517818,relu,none,59,0.390263256840663,0.08343187408815525,AdamW,6.247214080084851e-05,8.689903368755324e-05,,AdamW,0.0008796549439465582,0.00010756537757966236,,cosine,8.0,7.795074338861638e-05,,,steplr,,,12.0,0.7832375889443985,PRUNED
Fold 3,83,0.975414834482576,512,1,128,0.4400289975443467,relu,none,64,0.3470005185329207,0.0910937922385827,AdamW,7.597229967745798e-05,6.0473561589909784e-05,,AdamW,0.0003172001176214608,4.928142307405804e-05,,cosine,4.0,7.327689225140226e-05,,,cosine,6.0,9.199289542313847e-06,,,COMPLETE
Fold 3,84,0.9783904581439166,384,1,128,0.3784057370549193,leaky_relu,none,57,0.4028544963007169,0.08889707142841873,AdamW,4.3719605384992434e-05,0.0002580407858005091,,AdamW,0.0006901677255264312,6.456329517226392e-05,,cosine,3.0,4.863458917974698e-05,,,cosine,7.0,5.534287197983697e-05,,,COMPLETE
Fold 3,85,0.9773261462902038,384,1,128,0.36295499873129694,leaky_relu,none,57,0.3796606304290977,0.07893130177738342,AdamW,3.838557910757439e-05,0.0002632224390143712,,AdamW,0.0007152349777244315,6.212861985779333e-05,,cosine,3.0,5.2265835264800056e-05,,,cosine,7.0,6.311255140034453e-05,,,COMPLETE
Fold 3,86,0.9766547535891622,384,1,128,0.3776491274563535,leaky_relu,none,56,0.4007544123391537,0.08860355380208049,AdamW,5.058590348521928e-05,0.0001941603315253407,,AdamW,0.0006306660751229778,0.00012939297842334195,,cosine,3.0,3.7323053961207845e-05,,,cosine,7.0,8.36735428132373e-05,,,COMPLETE
Fold 3,87,0.9733580083379935,384,1,512,0.39049907219628366,leaky_relu,none,54,0.3837530519176342,0.09687611578805365,AdamW,2.7677588458970364e-05,0.0003410256832519076,,AdamW,0.000169029440277088,0.00018202661506424512,,cosine,3.0,4.555863456315041e-05,,,cosine,6.0,5.5344159664687705e-05,,,PRUNED
Fold 3,88,0.969751033514114,384,1,256,0.4058008377256973,leaky_relu,batch,52,0.3933675895001472,0.043148674211183076,AdamW,2.3467633978747013e-05,0.00016746601682554192,,SGD,0.0004200406613466087,0.0002818732469345952,0.8326162605775145,cosine,5.0,8.554338665615149e-05,,,cosine,7.0,2.6785892470628733e-05,,,PRUNED
Fold 3,89,0.9697754490517441,256,1,128,0.3157240521573417,leaky_relu,none,60,0.3338630476494994,0.004170268440465226,AdamW,0.0003405291945966384,0.00021701461834717567,,AdamW,0.0002375341170792912,0.0006600710129751668,,steplr,,,20.0,0.4485626410352458,cosine,8.0,7.674215913416027e-05,,,PRUNED
Fold 3,90,0.96635086283851,512,1,128,0.47701154002961554,leaky_relu,layer,58,0.3237292754434149,0.00828930929488478,AdamW,4.4707355866192204e-05,0.00011559521755303119,,SGD,3.0332912057780124e-05,0.00022832356532934326,0.8461438696488089,cosine,4.0,2.9705187725555035e-05,,,cosine,6.0,2.0792755959489702e-05,,,PRUNED
Fold 3,91,0.9711289504173273,128,1,128,0.37580942891596364,relu,none,60,0.42384596867190166,0.09423933959613512,AdamW,5.211356877661234e-05,3.6811199050245854e-05,,AdamW,0.0005416836005709035,4.3995888935383536e-05,,cosine,3.0,4.821500003450185e-05,,,steplr,,,8.0,0.5432811637258155,PRUNED
Fold 3,92,0.9745390340268418,384,2,128,0.42567951424948414,selu,none,61,0.4035649973320827,0.09959576392738016,AdamW,4.075868039126192e-05,8.656789146942569e-05,,AdamW,0.0005082117473583034,2.0960510206954477e-05,,cosine,10.0,6.915775919951703e-05,,,steplr,,,5.0,0.5961248652284677,PRUNED
Fold 3,93,0.9703403810101676,512,1,128,0.038944208248578416,relu,none,59,0.41494105951801347,0.09209849390280399,AdamW,6.0554964614305055e-05,0.00014726360155228657,,AdamW,0.0009328300993304443,3.067933122759116e-05,,cosine,4.0,9.333692434093926e-05,,,cosine,7.0,8.903069338163562e-05,,,PRUNED
Fold 3,94,0.9759512248349705,512,2,128,0.4354905555778293,leaky_relu,none,57,0.40919136229878744,0.0854933322635445,AdamW,3.275471198133251e-05,4.940245915018624e-05,,AdamW,0.0007059192620784939,0.000490553295198251,,cosine,5.0,6.183889460210888e-05,,,cosine,5.0,1.4748075939356637e-05,,,COMPLETE
Fold 3,95,0.9708074431690705,256,3,128,0.41684213427406325,relu,none,56,0.3740694582883344,0.08947341921610316,AdamW,3.671734897820691e-05,6.660054772951938e-05,,AdamW,0.0008254165804456348,6.218592484621838e-05,,cosine,6.0,7.971347726903609e-05,,,steplr,,,10.0,0.4988470294414123,PRUNED
Fold 3,96,0.9798349353767811,512,1,128,0.45808111203779284,leaky_relu,none,63,0.39908000679697553,0.07613162144693615,AdamW,7.142602452414745e-05,0.00010475803293268508,,AdamW,0.000377646023472391,1.4408083642318679e-05,,cosine,3.0,8.309902863749416e-05,,,cosine,6.0,1.870311365045979e-05,,,COMPLETE
Fold 3,97,0.9756733853669775,512,1,128,0.45510465370239844,leaky_relu,none,63,0.40092655441189384,0.07504457290239326,SGD,9.912400721381041e-05,0.00010680598589845367,0.9236214706228351,AdamW,0.0003758870584130999,1.4034966725854854e-05,,cosine,3.0,8.261299041818056e-05,,,cosine,6.0,2.7677672098357643e-05,,,PRUNED
Fold 3,98,0.9741558208826624,512,1,512,0.4682673458658714,leaky_relu,none,62,0.39611294033528555,0.037321425217191374,AdamW,2.5409952955942947e-05,0.00013353125411625857,,SGD,0.00043984997084410083,0.00014274276183059252,0.8826972237290636,cosine,3.0,8.912867246566084e-05,,,cosine,6.0,1.9276503269308006e-05,,,PRUNED
Fold 3,99,0.9769034630950619,512,1,128,0.4458579891149975,leaky_relu,none,64,0.3680211874039546,0.08171218653724346,AdamW,0.00016478235813911538,0.00016543662914772925,,AdamW,0.00059957167519337,6.292860566967176e-06,,cosine,3.0,9.987600581903119e-05,,,cosine,7.0,1.6892570463739588e-05,,,COMPLETE
Fold 4,0,0.9686946613250397,256,1,512,0.12875582169127087,leaky_relu,none,52,0.44528097404949596,0.0879779728011107,AdamW,2.4865470983515477e-05,6.146989248945032e-06,,AdamW,1.252036703705191e-05,0.00037670945351830486,,cosine,4.0,6.366985591175375e-05,,,cosine,4.0,6.18195524636336e-05,,,COMPLETE
Fold 4,1,0.9674202129818945,256,2,512,0.03490729845776824,relu,none,34,0.37219786645419,0.019718287858593996,AdamW,0.0004118140941476953,1.2022253536173043e-06,,SGD,0.000470682553098295,3.828283187613399e-06,0.9366163165001735,steplr,,,7.0,0.51445266383188,steplr,,,15.0,0.46922235131036094,COMPLETE
Fold 4,2,0.9590375378331596,256,3,512,0.415723955884185,relu,layer,42,0.48726388384247854,0.03016416665213962,SGD,0.0002638534061441444,3.739940339523913e-05,0.8079974197852521,SGD,0.00010488134775047378,0.0004149060197577068,0.8785358422213569,cosine,4.0,6.491045431641978e-05,,,cosine,5.0,6.61429672591295e-05,,,COMPLETE
Fold 4,3,0.6457873329523531,128,3,128,0.2921440681288909,selu,layer,35,0.38044800088175157,0.042089833725620585,SGD,2.14310129578041e-05,0.0001340121913870094,0.835800234039297,AdamW,0.00041241171781479426,2.4095900946201387e-05,,cosine,9.0,1.2785245350177677e-05,,,cosine,8.0,7.455975819167068e-05,,,COMPLETE
Fold 4,4,0.9634817996030242,256,2,256,0.11254701804171108,leaky_relu,batch,62,0.4053441924485341,0.08381638096261268,AdamW,7.512666608340398e-05,4.589100035023934e-05,,SGD,0.0006808894289585469,0.0006426317655633298,0.8564027911425899,steplr,,,9.0,0.370388396370675,cosine,6.0,3.353936814970788e-06,,,COMPLETE
Fold 4,5,0.9757211569220864,512,3,128,0.14970534243836453,leaky_relu,none,41,0.4778949246688994,0.00625579930083737,AdamW,5.687237845662335e-05,9.021041822058114e-05,,AdamW,3.9229513532473835e-05,7.050088373127485e-06,,cosine,9.0,3.69266859068649e-05,,,cosine,8.0,7.30416353952881e-05,,,COMPLETE
Fold 4,6,0.9630489579090508,512,3,512,0.2222618489261649,selu,none,33,0.469401838314193,0.07513779228359739,SGD,0.00012375812985567113,4.311871608110213e-05,0.911158574846387,AdamW,6.755323740721362e-05,0.00011778063416698105,,steplr,,,13.0,0.8111793290566801,cosine,9.0,1.3261670401970229e-05,,,COMPLETE
Fold 4,7,0.6453763133001895,256,3,128,0.2782040242214899,relu,none,59,0.4200702063413162,0.08472188989001518,AdamW,1.7183558584362458e-05,1.2498298259201917e-05,,SGD,4.473993966437593e-05,0.00035580650008158786,0.8514163965259001,steplr,,,10.0,0.6664932317527402,cosine,7.0,4.502514687831301e-05,,,COMPLETE
Fold 4,8,0.941225444785658,256,1,256,0.32724200426568284,relu,none,55,0.41958703252853136,0.0950764997132532,SGD,3.0934406304842e-05,1.1962779092331984e-05,0.9140482560323829,AdamW,5.4355400667393175e-05,2.0503009884491724e-05,,steplr,,,20.0,0.17395542947819678,cosine,6.0,6.132569744861664e-05,,,COMPLETE
Fold 4,9,0.5960382805496955,384,3,256,0.04062292796402317,leaky_relu,none,40,0.3622663856082816,0.04053163442983659,SGD,6.678731382722194e-05,0.0003779836682031759,0.8627509867445757,SGD,4.728345176931213e-05,1.573921671923377e-06,0.9159987013369083,steplr,,,6.0,0.3159342869743871,steplr,,,20.0,0.7962501767261848,COMPLETE
Fold 4,10,0.9749587414297132,512,2,128,0.48070900091515667,gelu,batch,46,0.30902503745024035,0.0044849146512054875,AdamW,0.0009547569517173766,0.0008236207698725373,,AdamW,1.4199920197732663e-05,6.37698168378867e-06,,cosine,10.0,1.7871437104246338e-05,,,steplr,,,5.0,0.11505460435156284,COMPLETE
Fold 4,11,0.9755601197749023,512,2,128,0.43084613005798245,gelu,batch,46,0.30363749336055545,0.0016382862084806825,AdamW,0.000988861989284848,0.0008982124159112795,,AdamW,1.0381273596848754e-05,5.775154993483049e-06,,cosine,10.0,1.8208260772118985e-05,,,steplr,,,5.0,0.10645139657097091,COMPLETE
Fold 4,12,0.9728062669471901,512,2,128,0.1959504392218274,gelu,batch,47,0.3027710594305021,0.000578881890326465,AdamW,0.0001492088434349412,0.0002000268248943678,,AdamW,2.1713430652337413e-05,8.399914789089784e-06,,cosine,8.0,3.330280315462442e-05,,,steplr,,,5.0,0.11773821068271642,COMPLETE
Fold 4,13,0.9718550686528865,512,1,128,0.3775902074705867,gelu,batch,39,0.33459983489702066,0.06305968977071125,AdamW,0.0006320025046266009,0.0005420248372720394,,AdamW,0.00016853853223524284,1.202801881485142e-06,,cosine,7.0,4.049242680190373e-05,,,steplr,,,10.0,0.4225218488652712,COMPLETE
Fold 4,14,0.6240941569324769,512,2,128,0.49473909628339313,gelu,batch,52,0.4958448407679779,0.016972762026542666,AdamW,4.576788730602005e-05,0.00012186153874621344,,AdamW,2.8826272362048166e-05,6.408081794851366e-05,,cosine,10.0,1.4646458098332076e-06,,,steplr,,,10.0,0.8887927055327691,PRUNED
Fold 4,15,0.9658993338829487,384,2,128,0.13827644576115322,leaky_relu,layer,44,0.44730046424592507,0.015320006940408585,AdamW,1.0997829514374279e-05,0.0009619060145515978,,AdamW,2.1969165689158292e-05,2.9218960638308327e-06,,cosine,6.0,9.684962455482155e-05,,,steplr,,,14.0,0.3226936568378992,PRUNED
Fold 4,16,0.9703935542588672,128,3,128,0.18899980235693065,gelu,batch,50,0.3339874405535766,0.055647875736205325,AdamW,0.0002496111644177353,0.0002941314377622135,,AdamW,1.1178782468903736e-05,9.969286889989383e-06,,cosine,8.0,3.2033524171798614e-05,,,steplr,,,9.0,0.6608658090631552,COMPLETE
Fold 4,17,0.9713676693438439,512,1,128,0.40787801585981137,leaky_relu,batch,37,0.3484118769068467,0.028004517624357236,AdamW,0.00021657030537126736,8.982725262308496e-05,,AdamW,0.00013755596314082418,5.356928891576343e-05,,cosine,10.0,5.7961505610084544e-05,,,cosine,10.0,9.70325684594361e-05,,,COMPLETE
Fold 4,18,0.9732773203762622,512,2,128,0.34280724093203807,selu,none,30,0.4491993842551991,0.008953876214552594,AdamW,5.367141360980489e-05,1.4875054067822938e-05,,AdamW,2.7846613789987956e-05,1.4765701058509286e-05,,cosine,6.0,2.1443204459754948e-05,,,steplr,,,19.0,0.27419886106288016,COMPLETE
Fold 4,19,0.9647597509422304,512,2,256,0.24720106439702688,gelu,layer,46,0.40316123436034973,0.0283521333632407,AdamW,0.000999842642600813,2.455122315178554e-06,,AdamW,0.00018670275002716206,2.8891535246282903e-06,,cosine,8.0,4.5307316622440246e-05,,,cosine,3.0,3.361845949988156e-05,,,PRUNED
Fold 4,20,0.975914783866395,384,3,128,0.4310682840279409,leaky_relu,none,49,0.386472253008709,0.009668859846997446,AdamW,8.800467805905407e-05,7.271450870988557e-05,,AdamW,1.8142571127444874e-05,5.754293965402037e-06,,cosine,9.0,8.15153594618305e-05,,,steplr,,,8.0,0.6428146856268253,COMPLETE
Fold 4,21,0.974596849097184,384,3,128,0.43490557247920286,leaky_relu,none,49,0.4731202678449813,0.01048225792697962,AdamW,9.159608921671776e-05,7.654860933521694e-05,,AdamW,1.716506698882177e-05,4.963064912260809e-06,,cosine,9.0,9.14409549003216e-05,,,steplr,,,7.0,0.6095553641797823,COMPLETE
Fold 4,22,0.9733119432597679,384,3,128,0.4518869473057514,leaky_relu,none,42,0.39327641623238596,0.00018810906122694072,AdamW,3.747481153758598e-05,2.2443265771180656e-05,,AdamW,1.0271788246442838e-05,2.008938209771647e-06,,cosine,9.0,8.201813855061826e-05,,,steplr,,,8.0,0.6108030947415349,COMPLETE
Fold 4,23,0.974190269481503,384,3,128,0.38135552294512726,leaky_relu,none,55,0.32042188810073535,0.021600186980917105,AdamW,0.00014474812472944662,0.00020877944773700058,,AdamW,3.725065157641422e-05,1.4116595344243667e-05,,cosine,9.0,7.478648487011776e-05,,,steplr,,,6.0,0.7167565215028493,COMPLETE
Fold 4,24,0.971362838719258,128,3,128,0.322520670443929,leaky_relu,none,43,0.43199148502214224,0.010232525628292147,AdamW,0.0003960102572356627,6.425528814041467e-05,,AdamW,2.144402500202697e-05,3.4181000579700286e-05,,cosine,7.0,2.8829622016325828e-05,,,steplr,,,11.0,0.2610248912157245,COMPLETE
Fold 4,25,0.9723940443100445,384,2,128,0.10131650473447007,leaky_relu,batch,56,0.3561537380706805,0.03828082149325138,AdamW,9.940948440273109e-05,0.0005155750467644427,,AdamW,7.459881957166742e-05,6.853442968167911e-06,,cosine,10.0,5.094992800935777e-05,,,steplr,,,12.0,0.5421448543526749,COMPLETE
Fold 4,26,0.6008053585744626,512,3,128,0.07553325525299939,gelu,none,49,0.38998456753284305,0.008894992651826935,SGD,5.7589728584083914e-05,2.4803903594450805e-05,0.943460166228299,SGD,3.147445625370921e-05,1.1826522593779565e-05,0.8099193337277111,cosine,8.0,8.232269482319906e-06,,,cosine,8.0,9.955057850540404e-05,,,PRUNED
Fold 4,27,0.9722614754900226,512,2,128,0.16656240015277438,selu,none,39,0.4667972082187491,0.02166266553904543,AdamW,0.00018327976765726396,0.00017823095487162367,,AdamW,1.6244826166674215e-05,2.1529827905587504e-06,,cosine,3.0,2.5253451373151773e-05,,,steplr,,,7.0,0.3965950318225622,COMPLETE
Fold 4,28,0.9627982392308283,384,3,512,0.4568510802280627,leaky_relu,batch,52,0.33889291990589493,0.04954405471588397,AdamW,0.0004486374185518606,5.8828168510060276e-06,,AdamW,1.7796708358617243e-05,4.420886915176813e-06,,cosine,9.0,4.292507178942422e-05,,,cosine,10.0,8.0924676235618e-05,,,PRUNED
